name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
İpek Şarküteri,No description available,Türkiye/İstanbul,[],40.978607,28.6572009,nodes,shop.json
Migros,No description available,İstanbul,[],41.001037,29.0371774,nodes,shop.json
İstanbul Halk Ekmek,No description available,Türkiye/İstanbul,[],41.0232423,29.1843766,nodes,shop.json
Boyner,No description available,Türkiye/İstanbul,[],40.9800853,29.0981538,nodes,shop.json
Mi'arte & neri hazir giyim,No description available,Türkiye/İstanbul,[],41.0534771,28.9912593,nodes,shop.json
Hot Pink Giyim,No description available,Türkiye/İstanbul,[],41.0533625,28.9903505,nodes,shop.json
Ücler,No description available,Türkiye/İstanbul,[],41.0523202,28.9914701,nodes,shop.json
Ayhan Giyim,No description available,Türkiye/İstanbul,[],41.0533103,28.9880203,nodes,shop.json
Bizim Toptan market,No description available,Türkiye/İstanbul,[],40.9483333,29.1243668,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.3397472,28.6883388,nodes,shop.json
Gönüller Diyarı Sivas Ürünleri,No description available,Beylikdüzü,[],41.0041747,28.6568684,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9452951,29.123422,nodes,shop.json
KARMAR,No description available,Türkiye/İstanbul,[],40.9445698,29.1227372,nodes,shop.json
Şanlık Süpermarket,No description available,Türkiye/İstanbul,[],40.9736622,29.0551035,nodes,shop.json
Derya Market,No description available,Türkiye/İstanbul,[],40.9715165,29.0556473,nodes,shop.json
Sen Market,No description available,Türkiye/İstanbul,[],41.0034354,28.9760324,nodes,shop.json
Modayız,No description available,Türkiye/İstanbul,[],41.0068202,29.1258154,nodes,shop.json
CarrefourSA Süper,No description available,Türkiye/İstanbul,[],40.9988252,28.8589344,nodes,shop.json
Erbaklar Süpermarket,No description available,Türkiye/İstanbul,[],41.0174555,28.8705697,nodes,shop.json
Kılıç Market,No description available,Türkiye/İstanbul,[],41.0163707,28.8717471,nodes,shop.json
Sarı Ekin Pastanesi,No description available,Türkiye/İstanbul,[],41.0209241,28.8673349,nodes,shop.json
Seyidoğlu Pastanesi,No description available,Türkiye/İstanbul,[],41.0078418,28.8693853,nodes,shop.json
Etcim Kasap,No description available,Türkiye/İstanbul,[],41.01566,28.8755925,nodes,shop.json
İkizler Et Dünyası,No description available,Türkiye/İstanbul,[],41.0175547,28.8703886,nodes,shop.json
Tamüstümegöre,No description available,Türkiye/İstanbul,[],40.9852888,29.1339766,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.095039,29.014399,nodes,shop.json
Metro Selimpaşa Tesisleri,No description available,Türkiye/İstanbul,[],41.0840829,28.3705795,nodes,shop.json
Dia,No description available,Türkiye/İstanbul,[],41.0562302,28.9934244,nodes,shop.json
Fantazielbiseler,No description available,Esenyurt,[],41.0084744,28.6656484,nodes,shop.json
Food store,No description available,Türkiye/İstanbul,[],41.0711372,29.0080464,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.0009235,28.8663007,nodes,shop.json
Halt,No description available,Türkiye/İstanbul,[],41.0271566,28.9734113,nodes,shop.json
Hars Galip Dede,No description available,Türkiye/İstanbul,[],41.0262533,28.9746464,nodes,shop.json
Arayin,No description available,Türkiye/İstanbul,[],41.032359,28.9821481,nodes,shop.json
Antikaci Kayabek,No description available,Türkiye/İstanbul,[],41.0324118,28.9814582,nodes,shop.json
Osmanly antik Palas,No description available,Beyoğlu/İstanbul,[],41.0319999,28.9802276,nodes,shop.json
Can Antika,No description available,Türkiye/İstanbul,[],41.0332535,28.981614,nodes,shop.json
Kamer Kiraş,No description available,Türkiye/İstanbul,[],41.0323155,28.9810046,nodes,shop.json
Mert Gıda,No description available,Türkiye/İstanbul,[],41.030062,28.8584963,nodes,shop.json
Halk Ekmek,No description available,Türkiye/İstanbul,[],41.0347745,28.7905947,nodes,shop.json
Halk Ekmek,No description available,Türkiye/İstanbul,[],41.0412888,28.7867608,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0282994,28.8614451,nodes,shop.json
Aishin Istanbul,No description available,Istanbul,[],41.0058194,28.9799518,nodes,shop.json
Migros,No description available,Istanbul,[],41.0537913,28.9932247,nodes,shop.json
Paşa Fırını,No description available,Türkiye/İstanbul,[],41.117561,29.0641857,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0259319,28.9748175,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.0259563,28.9736339,nodes,shop.json
Öz Uğur Hipermarketleri,No description available,Türkiye/İstanbul,[],41.0491037,29.094412,nodes,shop.json
Onur Market,No description available,Türkiye/İstanbul,[],41.0082341,28.5370191,nodes,shop.json
Koska Turkish Delight,No description available,Türkiye/İstanbul,[],41.0328963,28.9765121,nodes,shop.json
Gusto,No description available,Türkiye/İstanbul,[],41.0308254,28.9758328,nodes,shop.json
Dagi,No description available,Türkiye/İstanbul,[],41.0324166,28.9762702,nodes,shop.json
Balya Organik Health Food Store,No description available,Türkiye/İstanbul,[],41.0291038,28.9818358,nodes,shop.json
Halis Bekrizade Effendi,No description available,Türkiye/İstanbul,[],41.0224423,28.9743728,nodes,shop.json
Gap,No description available,Türkiye/İstanbul,[],41.0348806,28.9803583,nodes,shop.json
Tuqba,No description available,Türkiye/İstanbul,[],41.0339873,28.9786443,nodes,shop.json
Nike,No description available,Türkiye/İstanbul,[],41.0346032,28.9802577,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.8919803,29.3794767,nodes,shop.json
Green Store,No description available,Türkiye/İstanbul,[],40.8917659,29.3797277,nodes,shop.json
SU Gift Shop,No description available,Türkiye/İstanbul,[],40.8918666,29.3798182,nodes,shop.json
Köpüklü Kahve,No description available,Türkiye/İstanbul,[],40.8916859,29.3815277,nodes,shop.json
Dinçmar,No description available,Türkiye/İstanbul,[],41.0902558,29.0809857,nodes,shop.json
Papoğlu,No description available,Türkiye/İstanbul,[],41.0941598,29.0866926,nodes,shop.json
Ender Pastaneleri,No description available,Türkiye/İstanbul,[],41.0198924,28.9470275,nodes,shop.json
Kim,No description available,Türkiye/İstanbul,[],41.0109559,28.9423489,nodes,shop.json
LOFT LTB,No description available,Türkiye/İstanbul,[],41.0136115,28.9772935,nodes,shop.json
Tadal Discount Market,No description available,Türkiye/İstanbul,[],41.0133484,28.9773418,nodes,shop.json
Daniel Cavallini,No description available,Türkiye/İstanbul,[],41.0111005,28.9588957,nodes,shop.json
Magic Lamp Factory Outlet,No description available,Türkiye/İstanbul,[],41.0136176,28.9771125,nodes,shop.json
Esref Tekstil,No description available,Türkiye/İstanbul,[],41.0146424,28.9723305,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],41.0056099,29.1454908,nodes,shop.json
Çağrı Semt,No description available,Türkiye/İstanbul,[],41.0058083,29.1458093,nodes,shop.json
Beygâh Kasap,No description available,Türkiye/İstanbul,[],41.0060389,29.145769,nodes,shop.json
Peynir Durağı,No description available,Türkiye/İstanbul,[],41.0054173,29.1453185,nodes,shop.json
Ekomini Market,No description available,Türkiye/İstanbul,[],41.004778,29.1445199,nodes,shop.json
Papoğlu Market,No description available,Türkiye/İstanbul,[],41.0044501,29.1438815,nodes,shop.json
Migros Jet,No description available,Fulya / Şişli / İstanbul,[],41.056843,28.996461,nodes,shop.json
Özkuruşlar,No description available,Türkiye/İstanbul,[],41.0762341,29.0684351,nodes,shop.json
Ucz Market,No description available,Türkiye/İstanbul,[],41.0781979,29.072922,nodes,shop.json
Onur,No description available,Türkiye/İstanbul,[],40.9590034,28.8224151,nodes,shop.json
Carrefour,No description available,Türkiye/İstanbul,[],40.9928885,29.0855773,nodes,shop.json
Hande Bilten,No description available,Türkiye/İstanbul,[],41.030293,28.9836075,nodes,shop.json
Mariposa Butik,No description available,Türkiye/İstanbul,[],41.030656,28.9842895,nodes,shop.json
Cemcem Istanbul,No description available,Türkiye/İstanbul,[],41.0108633,28.9744817,nodes,shop.json
Zen Diamond,No description available,Türkiye/İstanbul,[],41.0104777,28.9729738,nodes,shop.json
Euro Diamond,No description available,Türkiye/İstanbul,[],41.0104766,28.9720969,nodes,shop.json
Still GLC,No description available,Türkiye/İstanbul,[],41.0105382,28.9753647,nodes,shop.json
CarrefourSA,No description available,Türkiye/İstanbul,[],41.006763,28.7966895,nodes,shop.json
Kervan Kasap,No description available,Çatalca/İstanbul,[],41.137693,28.4645915,nodes,shop.json
BİM,No description available,Çatalca/İstanbul,[],41.1402307,28.465104,nodes,shop.json
BİM,No description available,Çatalca/İstanbul,[],41.1443685,28.4598479,nodes,shop.json
BİM,No description available,Beylikdüzü/İstanbul,[],41.0084231,28.6309325,nodes,shop.json
Cakir Firin,No description available,Türkiye/İstanbul,[],41.1557102,29.0321205,nodes,shop.json
BİM,No description available,Istanbul,[],40.9930263,28.8477204,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.0507973,28.9946608,nodes,shop.json
Migros Jet,No description available,Türkiye/İstanbul,[],41.1031256,29.0222981,nodes,shop.json
Ottoman Lukum,No description available,Türkiye/İstanbul,[],41.0255835,28.9749857,nodes,shop.json
ParisTexas,No description available,Istanbul,[],41.0260447,28.9737963,nodes,shop.json
CAKA,No description available,Türkiye/İstanbul,[],40.9905174,29.0250917,nodes,shop.json
Monochrom,No description available,Istanbul,[],40.9877589,29.0249277,nodes,shop.json
BİM,No description available,Şişli/İstanbul,[],41.0636536,28.9775263,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.064129,28.9653027,nodes,shop.json
Carrefour Express,No description available,Türkiye/İstanbul,[],40.9956167,28.9095035,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9173377,29.1912594,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],40.9638535,28.8387953,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.0611008,28.6876303,nodes,shop.json
Miniatürk hediyelik esya magazasi,No description available,Türkiye/İstanbul,[],41.0606639,28.9477353,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9572336,29.18222,nodes,shop.json
Kardeşler Market,No description available,Türkiye/İstanbul,[],41.0365122,29.0298452,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.8746028,29.1300095,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0725696,29.0290932,nodes,shop.json
Osman Pastanesi,No description available,Türkiye/İstanbul,[],41.0724139,29.0284604,nodes,shop.json
Lider Market,No description available,Türkiye/İstanbul,[],41.0711946,29.0280504,nodes,shop.json
Uniş,No description available,Türkiye/İstanbul,[],41.0719591,29.0285282,nodes,shop.json
Orhan Pastanesi,No description available,Türkiye/İstanbul,[],41.0713265,29.0282772,nodes,shop.json
Gür-Bak,No description available,Türkiye/İstanbul,[],41.0714577,29.02812,nodes,shop.json
Nişantaşı Çiftliği,No description available,Türkiye/İstanbul,[],41.0718915,29.0285557,nodes,shop.json
Karafırın,No description available,Türkiye/İstanbul,[],41.0689125,29.0301583,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.0686588,29.0291203,nodes,shop.json
Kaşıbeyaz Baklava,No description available,Türkiye/İstanbul,[],41.075696,29.0196018,nodes,shop.json
MMM Migros,No description available,Türkiye/İstanbul,[],41.0751936,29.0191955,nodes,shop.json
Bolulu Hasan Usta,No description available,Türkiye/İstanbul,[],41.0754666,29.0188039,nodes,shop.json
Özsüt,No description available,Türkiye/İstanbul,[],41.0765149,29.016528,nodes,shop.json
Komşufırın,No description available,Türkiye/İstanbul,[],41.0755879,29.0168083,nodes,shop.json
Boyner,No description available,Türkiye/İstanbul,[],41.0757758,29.0137061,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.0762457,29.0136406,nodes,shop.json
Mango,No description available,Türkiye/İstanbul,[],41.0761948,29.0127431,nodes,shop.json
Macrocenter,No description available,Türkiye/İstanbul,[],41.0772391,29.0267158,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9943999,29.0858158,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9958774,29.0860162,nodes,shop.json
Metin,No description available,Türkiye/İstanbul,[],41.0717885,29.0284331,nodes,shop.json
Unpak,No description available,Türkiye/İstanbul,[],41.071836,29.0284103,nodes,shop.json
CarrefourSA,No description available,Türkiye/İstanbul,[],41.0921795,29.0276505,nodes,shop.json
Köy Dünyası,No description available,Türkiye/İstanbul,[],41.0349658,28.7770951,nodes,shop.json
Bay Bread,No description available,Türkiye/İstanbul,[],41.0056359,28.9806701,nodes,shop.json
CAKA,No description available,Türkiye/İstanbul,[],40.9907372,29.0254915,nodes,shop.json
Onur,No description available,Türkiye/İstanbul,[],40.9639119,28.8379133,nodes,shop.json
Koska Market,No description available,Türkiye/İstanbul,[],41.006972,28.9580223,nodes,shop.json
Derya Pastanesi,No description available,Türkiye/İstanbul,[],41.0066207,28.9590166,nodes,shop.json
Salyu BeBe,No description available,Türkiye/İstanbul,[],41.0066875,28.9586674,nodes,shop.json
Kiltaş Refrakter,No description available,Türkiye/İstanbul,[],41.0835046,28.0069832,nodes,shop.json
Asya Fırın Cafe,No description available,Türkiye/İstanbul,[],41.0520372,28.985353,nodes,shop.json
Biçen,No description available,İstanbul,[],41.0142497,28.6545908,nodes,shop.json
Uyum Market,No description available,Türkiye/İstanbul,[],40.926075,29.2976404,nodes,shop.json
ortaköy ucuzluk pazarı,No description available,Türkiye/İstanbul,[],41.0505996,29.0252175,nodes,shop.json
fabrika satış mağazası,No description available,Türkiye/İstanbul,[],41.0504422,29.0253714,nodes,shop.json
Şengönül Tavuçuluk,No description available,Türkiye/İstanbul,[],41.050367,29.0254308,nodes,shop.json
Western Union,No description available,Türkiye/İstanbul,[],41.0503123,29.0254696,nodes,shop.json
Komsufirin,No description available,Türkiye/İstanbul,[],41.0495799,29.0257371,nodes,shop.json
Mesut et Pazari,No description available,Türkiye/İstanbul,[],41.0499614,29.0256236,nodes,shop.json
Ortakoy Silver Center,No description available,Türkiye/İstanbul,[],41.0481784,29.0249815,nodes,shop.json
Zara,No description available,Türkiye/İstanbul,[],40.9590444,29.0827103,nodes,shop.json
Carrefour,No description available,Türkiye/İstanbul,[],41.0630709,28.998482,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0626366,28.999054,nodes,shop.json
Yıldız Bakkal,No description available,Türkiye/İstanbul,[],41.0621343,28.9992642,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0244893,29.1826786,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.1698802,29.6088674,nodes,shop.json
Lider Süpermarket,No description available,Türkiye/İstanbul,[],41.0786951,28.9300414,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0789631,28.9303047,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.981574,29.1424102,nodes,shop.json
Ertaş Kuyumcu,No description available,Türkiye/İstanbul,[],40.9816144,29.1425663,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0971809,28.8978087,nodes,shop.json
Polet Market,No description available,Türkiye/İstanbul,[],41.0967616,28.8958394,nodes,shop.json
