name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
Burger King,No description available,Türkiye/İstanbul,['fast_food'],41.0068351,28.6570354,nodes,amenity.json
Kahve Dünyası,No description available,Türkiye/İstanbul,['cafe'],41.0064082,28.6588317,nodes,amenity.json
KFC,No description available,Türkiye/İstanbul,['fast_food'],41.0071104,28.6573572,nodes,amenity.json
Sbarro,No description available,Türkiye/İstanbul,['fast_food'],41.0099113,28.6581839,nodes,amenity.json
Burger King,No description available,Türkiye/İstanbul,['fast_food'],41.0078096,28.660466,nodes,amenity.json
Köşebaşı,No description available,Türkiye/İstanbul,['restaurant'],41.007761,28.6607074,nodes,amenity.json
Osmanlı Kebap,No description available,Türkiye/İstanbul,['restaurant'],41.0190138,28.646824,nodes,amenity.json
Little Caesars,No description available,Türkiye/İstanbul,['fast_food'],41.0161019,28.6475674,nodes,amenity.json
Kırmızı Kedi Café,No description available,Türkiye/İstanbul,['cafe'],41.041948,29.0048682,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['fountain'],41.0389476,28.9869866,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],41.0112463,29.1796281,nodes,amenity.json
McDonald's,No description available,Türkiye/İstanbul,['fast_food'],41.0112261,29.1793492,nodes,amenity.json
Cafe Fika,No description available,Türkiye/İstanbul,['cafe'],41.0126267,29.1758247,nodes,amenity.json
Piramit Cafe,No description available,Türkiye/İstanbul,['cafe'],41.0001504,28.861387,nodes,amenity.json
Kahve Dünyası,No description available,Türkiye/İstanbul,['cafe'],41.0319467,29.2579434,nodes,amenity.json
Kahve Diyarı,No description available,İstanbul,['cafe'],41.0567323,28.9155332,nodes,amenity.json
Ciğerci Kardeş,No description available,Türkiye/İstanbul,['fast_food'],41.056396,28.9140808,nodes,amenity.json
Yenice,No description available,Türkiye/İstanbul,['restaurant'],41.0860548,29.0484362,nodes,amenity.json
Hatay Medeniyetler Sofrasi,No description available,Türkiye/İstanbul,['restaurant'],41.0357323,28.9835307,nodes,amenity.json
Şehir Tiyatroları Gaziosmanpaşa Sahnesi,No description available,Türkiye/İstanbul,['theatre'],41.0576163,28.9159764,nodes,amenity.json
Suna'nın Yeri,No description available,Üsküdar -  İstanbul,['restaurant'],41.074314,29.0581857,nodes,amenity.json
Aslı Börek,No description available,Türkiye/İstanbul,['cafe'],41.0560168,29.0739787,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['restaurant'],41.0571211,29.0728664,nodes,amenity.json
Gloria's Jeans,No description available,Türkiye/İstanbul,['cafe'],41.0123447,28.6434971,nodes,amenity.json
Gözdağı Sosyal Tesisleri,No description available,İstanbul,['restaurant'],40.8906568,29.2536599,nodes,amenity.json
Marmara Aile Çay Bahçesi,No description available,İstanbul,['cafe'],40.876677,29.240023,nodes,amenity.json
Asmakat,No description available,Türkiye/İstanbul,['restaurant'],40.9851586,29.0267607,nodes,amenity.json
Bira Fabrikası,No description available,Türkiye/İstanbul,['pub'],40.9875715,29.0262832,nodes,amenity.json
Belfast,No description available,Türkiye/İstanbul,['pub'],40.9854171,29.0262759,nodes,amenity.json
Fil,No description available,Türkiye/İstanbul,['bar'],40.9872396,29.0277667,nodes,amenity.json
Caffè Nero,No description available,Türkiye/İstanbul,['cafe'],40.98077,29.0238104,nodes,amenity.json
My Chef,No description available,Türkiye/İstanbul,['restaurant'],40.9872627,29.0275241,nodes,amenity.json
Fries Dinosaurs,No description available,Türkiye/İstanbul,['restaurant'],40.987158,29.027725,nodes,amenity.json
Pilav Dünyası,No description available,Türkiye/İstanbul,['fast_food'],40.9875674,29.0269901,nodes,amenity.json
Rock Pub,No description available,Türkiye/İstanbul,['pub'],40.985314,29.026353,nodes,amenity.json
Vitavien Bahariye,No description available,Istanbul,['cafe'],40.9877422,29.0283594,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],40.9806145,29.0236037,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],40.9892319,29.0286943,nodes,amenity.json
Teacher's,No description available,Türkiye/İstanbul,['pub'],40.9872579,29.0270751,nodes,amenity.json
Tek Büfe 7,No description available,Türkiye/İstanbul,['fast_food'],40.98741,29.0276167,nodes,amenity.json
Zincir,No description available,Türkiye/İstanbul,['pub'],40.9871306,29.0269891,nodes,amenity.json
Rosa,No description available,Türkiye/İstanbul,['restaurant'],40.9812268,29.0226592,nodes,amenity.json
Arkaoda,No description available,Istanbul,['bar'],40.98659,29.0265392,nodes,amenity.json
Kemal Usta,No description available,Türkiye/İstanbul,['ice_cream'],40.9816483,29.0228717,nodes,amenity.json
Köyüm Pidecisi,No description available,Türkiye/İstanbul,['restaurant'],40.9819366,29.0229711,nodes,amenity.json
Viktor Levi Şarap Evi,No description available,Türkiye/İstanbul,['restaurant'],40.9873504,29.0260508,nodes,amenity.json
İncir,No description available,Türkiye/İstanbul,['pub'],40.9864896,29.0264985,nodes,amenity.json
Kahve Durağı Bahçelievler,No description available,İstanbul,['cafe'],40.9991992,28.8587095,nodes,amenity.json
Havelka,No description available,Türkiye/İstanbul,['restaurant'],40.9649076,29.0658986,nodes,amenity.json
Sheriff,No description available,Türkiye/İstanbul,['pub'],40.9642222,29.0653771,nodes,amenity.json
Kasap Döner,No description available,Türkiye/İstanbul,['fast_food'],40.9833113,29.0404266,nodes,amenity.json
Şampiyon Kokoreç,No description available,Türkiye/İstanbul,['fast_food'],40.9835688,29.040103,nodes,amenity.json
Borsam Taşfırın,No description available,Türkiye/İstanbul,['fast_food'],40.9899741,29.0246531,nodes,amenity.json
Hacıoğlu,No description available,Türkiye/İstanbul,['fast_food'],40.9905919,29.0248543,nodes,amenity.json
Halil Lahmacun,No description available,Türkiye/İstanbul,['fast_food'],40.9896999,29.0245378,nodes,amenity.json
Khalkedon Kalamış,No description available,Türkiye/İstanbul,['restaurant'],40.9814605,29.0372757,nodes,amenity.json
Bow Bells Pub,No description available,Türkiye/İstanbul,['pub'],40.9764021,29.0412096,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9703041,29.0380379,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9704405,29.0381361,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9705776,29.0382382,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9707274,29.0383516,nodes,amenity.json
Midpoint,No description available,Türkiye/İstanbul,['cafe'],40.9708902,29.038465,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],40.9737385,29.0485311,nodes,amenity.json
Tchibo,No description available,İstanbul,['cafe'],40.9620573,29.0766394,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9701773,29.0379385,nodes,amenity.json
Çiğ Köfteci Gakgoş Usta,No description available,Türkiye/İstanbul,['fast_food'],40.9856322,29.0371211,nodes,amenity.json
Big Chefs Moda Teras,No description available,İstanbul,['cafe'],40.9802892,29.0257515,nodes,amenity.json
Belfast,No description available,Türkiye/İstanbul,['pub'],40.9865854,29.0255008,nodes,amenity.json
Bambi,No description available,Türkiye/İstanbul,['fast_food'],40.9911884,29.023873,nodes,amenity.json
Chicken Last Stop,No description available,Türkiye/İstanbul,['restaurant'],40.9911042,29.023952,nodes,amenity.json
Köfteci Ramiz,No description available,Türkiye/İstanbul,['restaurant'],40.9904416,29.0294732,nodes,amenity.json
Simit Sarayı,No description available,Türkiye/İstanbul,['cafe'],40.9910149,29.0249414,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],40.9905422,29.0234634,nodes,amenity.json
Ekspres İnegöl Köftecisi,No description available,Türkiye/İstanbul,['restaurant'],40.990307,29.0239636,nodes,amenity.json
Şelale,No description available,Türkiye/İstanbul,['restaurant'],40.9890527,29.024041,nodes,amenity.json
Eski,No description available,Türkiye/İstanbul,['pub'],40.9891232,29.0239084,nodes,amenity.json
Bombacı Mülayim,No description available,Türkiye/İstanbul,['fast_food'],40.9893782,29.0238722,nodes,amenity.json
Törek,No description available,Türkiye/İstanbul,['restaurant'],40.9849205,29.026631,nodes,amenity.json
Çiğ Köfteci Sait Usta,No description available,Türkiye/İstanbul,['fast_food'],40.9879195,29.0315988,nodes,amenity.json
Kadıköy Sineması,No description available,İstanbul,['cinema'],40.9884436,29.0288541,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9588482,29.0715522,nodes,amenity.json
Burger King,No description available,Türkiye/İstanbul,['fast_food'],40.9533182,29.0950714,nodes,amenity.json
Burger King,No description available,Türkiye/İstanbul,['fast_food'],40.9557392,29.0995579,nodes,amenity.json
KFC,No description available,Türkiye/İstanbul,['fast_food'],40.955541,29.0998846,nodes,amenity.json
Popeyes,No description available,Türkiye/İstanbul,['fast_food'],40.9556775,29.0996456,nodes,amenity.json
Etiler Marmaris,No description available,Türkiye/İstanbul,['fast_food'],40.9929536,29.025064,nodes,amenity.json
Mado,No description available,Türkiye/İstanbul,['cafe'],40.9936352,29.0250995,nodes,amenity.json
Meşhur Kokoreççi Adem Usta,No description available,Türkiye/İstanbul,['fast_food'],40.9949269,29.0249316,nodes,amenity.json
Kadıköy Saray Muhallebicisi,No description available,Türkiye/İstanbul,['cafe'],40.9930844,29.0250697,nodes,amenity.json
Simit Sarayı,No description available,Türkiye/İstanbul,['cafe'],40.9929009,29.0250489,nodes,amenity.json
Ak'la Kara Tiyatro,No description available,Türkiye/İstanbul,['theatre'],40.9853447,29.0275368,nodes,amenity.json
Zevk Lokanta,No description available,Türkiye/İstanbul,['restaurant'],40.9855903,29.0275689,nodes,amenity.json
It's OK,No description available,Türkiye/İstanbul,['cafe'],40.9807758,29.0234876,nodes,amenity.json
Kadife,No description available,Türkiye/İstanbul,['bar'],40.9872032,29.0268261,nodes,amenity.json
Pehlivan,No description available,Türkiye/İstanbul,['restaurant'],40.9915565,29.0313696,nodes,amenity.json
Casa di Moda,No description available,Türkiye/İstanbul,['restaurant'],40.9815478,29.0219332,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9793775,29.038801,nodes,amenity.json
Bambi,No description available,Türkiye/İstanbul,['fast_food'],40.9909156,29.0275652,nodes,amenity.json
Burger King,No description available,Türkiye/İstanbul,['fast_food'],40.9906953,29.0298256,nodes,amenity.json
Kilimli Tesisleri Restaurant Cafe Beach,No description available,Türkiye/İstanbul,['restaurant'],41.1416362,29.8722322,nodes,amenity.json
Bardan Adam,No description available,Türkiye/İstanbul,['pub'],40.9853641,29.0263161,nodes,amenity.json
Cigeristan,No description available,Türkiye/İstanbul,['restaurant'],41.0117796,28.9493245,nodes,amenity.json
Şölen,No description available,Türkiye/İstanbul,['restaurant'],40.9729054,29.074449,nodes,amenity.json
Burj,No description available,Türkiye/İstanbul,['cafe'],40.9710174,29.0389537,nodes,amenity.json
Ci-Cafe,No description available,Türkiye/İstanbul,['cafe'],40.9710528,29.0389413,nodes,amenity.json
Happy Moon's Kadıköy,No description available,Türkiye/İstanbul,['restaurant'],40.988153,29.0282951,nodes,amenity.json
Salon Kalamış,No description available,Türkiye/İstanbul,['cafe'],40.970128,29.0382243,nodes,amenity.json
Marmaris Büfe,No description available,Türkiye/İstanbul,['fast_food'],40.9531933,29.0951743,nodes,amenity.json
Mavi,No description available,Türkiye/İstanbul,['pub'],40.9534854,29.0955973,nodes,amenity.json
Çınaraltı Kokoreç,No description available,Türkiye/İstanbul,['fast_food'],40.9532661,29.0957609,nodes,amenity.json
Şampiyon Kokoreç,No description available,Türkiye/İstanbul,['fast_food'],40.9531056,29.0950953,nodes,amenity.json
End Point,No description available,Türkiye/İstanbul,['pub'],40.9527341,29.0963996,nodes,amenity.json
Hasan Usta Bostancı İskele,No description available,Türkiye/İstanbul,['cafe'],40.9532458,29.0951248,nodes,amenity.json
Mado,No description available,Türkiye/İstanbul,['cafe'],40.9567202,29.0876677,nodes,amenity.json
SushiCo Suadiye,No description available,Türkiye/İstanbul,['restaurant'],40.9568872,29.0875306,nodes,amenity.json
Çınaraltı Mangalbaşı,No description available,Türkiye/İstanbul,['restaurant'],40.9527134,29.0962782,nodes,amenity.json
Belvü Asur Cafe,No description available,Türkiye/İstanbul,['cafe'],40.9714963,29.038497,nodes,amenity.json
Belvü Jardin Restaurant,No description available,Türkiye/İstanbul,['restaurant'],40.9716441,29.0384856,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],40.9681369,29.051493,nodes,amenity.json
Mola Ev Yemekleri,No description available,Türkiye/İstanbul,['restaurant'],40.9885309,28.7160837,nodes,amenity.json
Bodrum Mantı & Cafe,No description available,Türkiye/İstanbul,['cafe'],40.9728909,29.040605,nodes,amenity.json
Catchy BBQ,No description available,Türkiye/İstanbul,['fast_food'],40.9874676,29.0253142,nodes,amenity.json
Kasette,No description available,Türkiye/İstanbul,['bar'],41.0313349,28.975625,nodes,amenity.json
Husnu Ala Cafe,No description available,Türkiye/İstanbul,['cafe'],41.0179229,28.9651108,nodes,amenity.json
Kücük,No description available,Türkiye/İstanbul,['bar'],41.02987,28.9738011,nodes,amenity.json
Seyhmuz Kebap,No description available,Türkiye/İstanbul,['restaurant'],41.0088964,28.9696383,nodes,amenity.json
Lebon,No description available,Türkiye/İstanbul,['cafe'],41.0293733,28.9753927,nodes,amenity.json
Otto Cihangir,No description available,Türkiye/İstanbul,['restaurant'],41.0321847,28.9830065,nodes,amenity.json
Burger King,No description available,Türkiye/İstanbul,['fast_food'],40.9972839,29.1407343,nodes,amenity.json
McDonald's,No description available,Türkiye/İstanbul,['fast_food'],40.9973362,29.1401927,nodes,amenity.json
Kuğu Pastanesi,No description available,Türkiye/İstanbul,['restaurant'],40.9980943,29.1399781,nodes,amenity.json
Kalbur,No description available,Türkiye/İstanbul,['restaurant'],40.9998558,29.1432449,nodes,amenity.json
E Balik,No description available,Türkiye/İstanbul,['restaurant'],41.00909,29.1354605,nodes,amenity.json
Ziya Şark Sofrası,No description available,Türkiye/İstanbul,['restaurant'],41.0108326,29.1599858,nodes,amenity.json
Ziya Şark Sofrası,No description available,Türkiye/İstanbul,['restaurant'],41.0112085,29.1594796,nodes,amenity.json
Paribu Cineverse,No description available,Türkiye/İstanbul,['cinema'],40.9818911,29.1316542,nodes,amenity.json
Hasan Usta,No description available,Türkiye/İstanbul,['restaurant'],41.0083361,29.1383639,nodes,amenity.json
Orman Cafe & Restaurant,No description available,Türkiye/İstanbul,['restaurant'],41.0277645,29.1373818,nodes,amenity.json
Damak İskender Kebapçısı,No description available,Türkiye/İstanbul,['restaurant'],40.9958688,29.1474374,nodes,amenity.json
Hanlı Mutfak,No description available,Türkiye/İstanbul,['restaurant'],40.995723,29.1481241,nodes,amenity.json
Kudeta Chinese & Sushi,No description available,Türkiye/İstanbul,['restaurant'],40.997215,29.1044175,nodes,amenity.json
Cafe Garage,No description available,Türkiye/İstanbul,['restaurant'],41.0049313,29.1315253,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['fast_food'],41.192622,28.9607878,nodes,amenity.json
